lead_id,created_date,company_name,lead_source,industry,company_size,region,lead_status
8706,2024-09-24,Company_08706,Website,Professional Services,SMB,Taiwan,New
8707,2025-09-24,Company_08707,Outbound,Manufacturing,SMB,Taiwan,New
8708,2025-11-09,Company_08708,Paid Ads,Financial Services,SMB,Singapore,New
8709,2024-08-19,Company_08709,Event,Professional Services,Mid-Market,Taiwan,New
8710,2025-08-11,Company_08710,Paid Ads,Professional Services,Mid-Market,Hong Kong,New
8711,2025-05-21,Company_08711,Referral,Professional Services,Mid-Market,Hong Kong,New
8712,2024-10-29,Company_08712,Outbound,Retail,SMB,Hong Kong,New
8713,2025-08-22,Company_08713,Paid Ads,Retail,SMB,Taiwan,New
8714,2025-03-08,Company_08714,Event,Technology,SMB,Japan,New
8715,2024-03-28,Company_08715,Website,Technology,SMB,Taiwan,New
8716,2024-09-02,Company_08716,Outbound,Technology,SMB,Hong Kong,New
8717,2024-12-02,Company_08717,Website,Professional Services,SMB,Singapore,New
8718,2025-02-18,Company_08718,Event,Manufacturing,Enterprise,Singapore,New
8719,2025-12-29,Company_08719,Outbound,Technology,SMB,Japan,New
8720,2024-05-09,Company_08720,Website,Retail,Enterprise,Hong Kong,New
8721,2024-09-12,Company_08721,Referral,Manufacturing,Enterprise,Hong Kong,New
8722,2024-03-01,Company_08722,Partner,Professional Services,Mid-Market,Japan,New
8723,2025-08-21,Company_08723,Outbound,Technology,SMB,Taiwan,New
8724,2025-06-23,Company_08724,Event,Financial Services,Enterprise,Japan,New
8725,2025-05-06,Company_08725,Referral,Technology,SMB,Taiwan,New
8726,2025-03-10,Company_08726,Outbound,Professional Services,Mid-Market,Japan,New
8727,2025-01-19,Company_08727,Referral,Financial Services,SMB,Japan,New
8728,2025-04-02,Company_08728,Website,Technology,Mid-Market,Taiwan,New
8729,2025-04-04,Company_08729,Outbound,Manufacturing,SMB,Japan,New
8730,2025-07-07,Company_08730,Website,Healthcare,Mid-Market,Hong Kong,New
8731,2024-08-24,Company_08731,Referral,Technology,SMB,Japan,New
8732,2025-04-01,Company_08732,Website,Manufacturing,Mid-Market,Hong Kong,New
8733,2024-06-22,Company_08733,Paid Ads,Manufacturing,SMB,Taiwan,New
8734,2025-03-26,Company_08734,Partner,Technology,SMB,Japan,New
8735,2024-12-30,Company_08735,Paid Ads,Financial Services,SMB,Japan,New
8736,2024-09-27,Company_08736,Referral,Technology,Mid-Market,Taiwan,New
8737,2025-11-14,Company_08737,Referral,Retail,Mid-Market,Japan,New
8738,2025-06-13,Company_08738,Event,Technology,Mid-Market,Japan,New
8739,2025-07-01,Company_08739,Website,Healthcare,Mid-Market,Japan,New
8740,2024-12-14,Company_08740,Referral,Professional Services,SMB,Hong Kong,New
8741,2024-03-12,Company_08741,Event,Healthcare,Mid-Market,Taiwan,New
8742,2024-11-24,Company_08742,Partner,Retail,SMB,Taiwan,New
8743,2025-04-01,Company_08743,Outbound,Healthcare,SMB,Hong Kong,New
8744,2024-03-03,Company_08744,Referral,Professional Services,Mid-Market,Japan,New
8745,2024-08-26,Company_08745,Website,Financial Services,Mid-Market,Taiwan,New
8746,2025-03-17,Company_08746,Outbound,Technology,Enterprise,Singapore,New
8747,2024-12-11,Company_08747,Outbound,Technology,Mid-Market,Hong Kong,New
8748,2024-07-29,Company_08748,Outbound,Retail,SMB,Taiwan,New
8749,2024-08-23,Company_08749,Paid Ads,Financial Services,SMB,Hong Kong,New
8750,2024-01-09,Company_08750,Outbound,Retail,SMB,Japan,New
8751,2024-01-29,Company_08751,Paid Ads,Financial Services,Mid-Market,Taiwan,New
8752,2024-01-15,Company_08752,Website,Manufacturing,SMB,Taiwan,New
8753,2025-05-03,Company_08753,Website,Technology,SMB,Singapore,New
8754,2025-04-04,Company_08754,Event,Manufacturing,SMB,Hong Kong,New
8755,2025-07-26,Company_08755,Website,Healthcare,SMB,Singapore,New
8756,2024-11-24,Company_08756,Website,Healthcare,Enterprise,Japan,New
8757,2025-08-12,Company_08757,Outbound,Technology,SMB,Japan,New
8758,2025-01-28,Company_08758,Outbound,Healthcare,Mid-Market,Taiwan,New
8759,2024-05-12,Company_08759,Website,Healthcare,Enterprise,Taiwan,New
8760,2025-09-28,Company_08760,Paid Ads,Financial Services,Mid-Market,Taiwan,New
8761,2024-08-27,Company_08761,Paid Ads,Professional Services,SMB,Taiwan,New
8762,2025-08-05,Company_08762,Referral,Healthcare,SMB,Singapore,New
8763,2024-10-11,Company_08763,Paid Ads,Manufacturing,Enterprise,Hong Kong,New
8764,2025-12-14,Company_08764,Outbound,Technology,Mid-Market,Hong Kong,New
8765,2024-09-26,Company_08765,Website,Retail,SMB,Singapore,New
8766,2024-09-23,Company_08766,Website,Professional Services,SMB,Taiwan,New
8767,2025-01-13,Company_08767,Partner,Professional Services,SMB,Hong Kong,New
8768,2024-10-14,Company_08768,Website,Retail,SMB,Hong Kong,New
8769,2025-10-23,Company_08769,Paid Ads,Manufacturing,Mid-Market,Japan,New
8770,2024-02-06,Company_08770,Partner,Technology,SMB,Singapore,New
8771,2025-10-04,Company_08771,Website,Technology,SMB,Taiwan,New
8772,2025-01-31,Company_08772,Referral,Technology,Mid-Market,Singapore,New
8773,2024-10-05,Company_08773,Event,Manufacturing,SMB,Singapore,New
8774,2024-01-06,Company_08774,Event,Technology,SMB,Singapore,New
8775,2024-02-08,Company_08775,Website,Professional Services,SMB,Singapore,New
8776,2024-09-14,Company_08776,Referral,Healthcare,SMB,Japan,New
8777,2024-10-29,Company_08777,Outbound,Financial Services,Mid-Market,Singapore,New
8778,2024-06-23,Company_08778,Paid Ads,Technology,SMB,Japan,New
8779,2024-10-15,Company_08779,Paid Ads,Retail,SMB,Hong Kong,New
8780,2024-03-02,Company_08780,Website,Retail,SMB,Hong Kong,New
8781,2025-09-08,Company_08781,Paid Ads,Technology,SMB,Taiwan,New
8782,2024-06-23,Company_08782,Outbound,Technology,Mid-Market,Hong Kong,New
8783,2024-12-27,Company_08783,Website,Professional Services,SMB,Taiwan,New
8784,2025-01-11,Company_08784,Referral,Financial Services,SMB,Japan,New
8785,2024-04-21,Company_08785,Paid Ads,Technology,SMB,Taiwan,New
8786,2025-05-24,Company_08786,Website,Professional Services,SMB,Singapore,New
8787,2025-05-07,Company_08787,Partner,Healthcare,Enterprise,Hong Kong,New
8788,2024-07-12,Company_08788,Outbound,Technology,Mid-Market,Japan,New
8789,2024-06-09,Company_08789,Outbound,Technology,Mid-Market,Hong Kong,New
8790,2025-04-28,Company_08790,Website,Manufacturing,SMB,Hong Kong,New
8791,2024-04-12,Company_08791,Paid Ads,Manufacturing,Enterprise,Singapore,New
8792,2025-01-23,Company_08792,Referral,Manufacturing,SMB,Japan,New
8793,2024-09-14,Company_08793,Outbound,Technology,Enterprise,Japan,New
8794,2024-07-08,Company_08794,Referral,Technology,Enterprise,Japan,New
8795,2025-03-30,Company_08795,Referral,Manufacturing,Enterprise,Singapore,New
8796,2025-05-19,Company_08796,Partner,Financial Services,Mid-Market,Japan,New
8797,2025-08-15,Company_08797,Paid Ads,Professional Services,SMB,Taiwan,New
8798,2024-09-29,Company_08798,Partner,Manufacturing,Enterprise,Singapore,New
8799,2024-01-21,Company_08799,Partner,Financial Services,Mid-Market,Hong Kong,New
8800,2024-12-13,Company_08800,Partner,Financial Services,SMB,Hong Kong,New
8801,2024-08-28,Company_08801,Partner,Financial Services,SMB,Singapore,New
8802,2025-07-27,Company_08802,Outbound,Financial Services,SMB,Taiwan,New
8803,2025-10-21,Company_08803,Event,Retail,SMB,Hong Kong,New
8804,2025-03-04,Company_08804,Outbound,Financial Services,SMB,Japan,New
8805,2025-04-08,Company_08805,Referral,Manufacturing,SMB,Japan,New
8806,2024-12-25,Company_08806,Website,Technology,Enterprise,Hong Kong,New
8807,2024-05-05,Company_08807,Paid Ads,Financial Services,Mid-Market,Singapore,New
8808,2025-03-28,Company_08808,Paid Ads,Healthcare,SMB,Hong Kong,New
8809,2024-02-28,Company_08809,Outbound,Technology,Mid-Market,Japan,New
8810,2025-01-08,Company_08810,Website,Manufacturing,SMB,Japan,New
8811,2024-04-25,Company_08811,Paid Ads,Financial Services,SMB,Taiwan,New
8812,2025-06-27,Company_08812,Outbound,Healthcare,Mid-Market,Hong Kong,New
8813,2024-11-22,Company_08813,Referral,Technology,Mid-Market,Hong Kong,New
8814,2024-08-05,Company_08814,Outbound,Professional Services,Mid-Market,Hong Kong,New
8815,2025-05-11,Company_08815,Website,Manufacturing,Enterprise,Hong Kong,New
8816,2025-05-03,Company_08816,Event,Technology,SMB,Singapore,New
8817,2025-04-06,Company_08817,Outbound,Healthcare,Enterprise,Taiwan,New
8818,2024-05-18,Company_08818,Event,Professional Services,SMB,Taiwan,New
8819,2025-01-03,Company_08819,Paid Ads,Manufacturing,SMB,Singapore,New
8820,2024-02-06,Company_08820,Referral,Financial Services,Mid-Market,Singapore,New
8821,2025-04-14,Company_08821,Outbound,Retail,SMB,Japan,New
8822,2025-05-17,Company_08822,Website,Manufacturing,Enterprise,Singapore,New
8823,2024-12-31,Company_08823,Paid Ads,Manufacturing,Mid-Market,Hong Kong,New
8824,2025-02-03,Company_08824,Partner,Professional Services,SMB,Japan,New
8825,2024-12-12,Company_08825,Outbound,Retail,SMB,Singapore,New
8826,2024-01-28,Company_08826,Event,Manufacturing,Enterprise,Taiwan,New
8827,2025-12-03,Company_08827,Paid Ads,Healthcare,Enterprise,Hong Kong,New
8828,2024-05-13,Company_08828,Referral,Professional Services,Mid-Market,Japan,New
8829,2025-05-01,Company_08829,Paid Ads,Manufacturing,Mid-Market,Hong Kong,New
8830,2024-03-02,Company_08830,Partner,Financial Services,Mid-Market,Singapore,New
8831,2024-06-10,Company_08831,Outbound,Professional Services,Enterprise,Hong Kong,New
8832,2024-01-24,Company_08832,Website,Healthcare,Mid-Market,Taiwan,New
8833,2025-10-13,Company_08833,Website,Healthcare,SMB,Singapore,New
8834,2024-09-27,Company_08834,Referral,Professional Services,Enterprise,Singapore,New
8835,2024-07-20,Company_08835,Outbound,Technology,SMB,Hong Kong,New
8836,2025-09-09,Company_08836,Outbound,Technology,SMB,Japan,New
8837,2025-05-04,Company_08837,Paid Ads,Healthcare,Mid-Market,Singapore,New
8838,2024-05-22,Company_08838,Website,Technology,SMB,Singapore,New
8839,2025-07-31,Company_08839,Event,Financial Services,SMB,Japan,New
8840,2025-11-27,Company_08840,Paid Ads,Manufacturing,SMB,Hong Kong,New
8841,2024-06-26,Company_08841,Paid Ads,Retail,SMB,Taiwan,New
8842,2025-02-01,Company_08842,Referral,Manufacturing,SMB,Hong Kong,New
8843,2025-06-26,Company_08843,Website,Financial Services,SMB,Japan,New
8844,2024-02-24,Company_08844,Paid Ads,Technology,SMB,Taiwan,New
8845,2024-07-20,Company_08845,Website,Professional Services,SMB,Taiwan,New
8846,2024-05-24,Company_08846,Website,Healthcare,SMB,Japan,New
8847,2025-03-18,Company_08847,Referral,Professional Services,SMB,Singapore,New
8848,2025-09-30,Company_08848,Website,Financial Services,SMB,Hong Kong,New
8849,2025-11-19,Company_08849,Referral,Manufacturing,Enterprise,Taiwan,New
8850,2024-04-30,Company_08850,Referral,Retail,Mid-Market,Singapore,New
8851,2025-03-06,Company_08851,Partner,Technology,SMB,Taiwan,New
8852,2025-07-09,Company_08852,Website,Healthcare,Enterprise,Taiwan,New
8853,2024-09-26,Company_08853,Paid Ads,Manufacturing,Mid-Market,Taiwan,New
8854,2024-03-25,Company_08854,Outbound,Technology,Mid-Market,Japan,New
8855,2025-07-30,Company_08855,Outbound,Professional Services,Enterprise,Singapore,New
8856,2025-09-09,Company_08856,Event,Healthcare,Mid-Market,Singapore,New
8857,2024-06-06,Company_08857,Website,Manufacturing,Mid-Market,Japan,New
8858,2025-05-08,Company_08858,Paid Ads,Professional Services,Mid-Market,Singapore,New
8859,2024-06-11,Company_08859,Referral,Manufacturing,SMB,Hong Kong,New
8860,2025-05-05,Company_08860,Website,Professional Services,SMB,Singapore,New
8861,2024-02-24,Company_08861,Outbound,Technology,Mid-Market,Japan,New
8862,2025-04-04,Company_08862,Paid Ads,Retail,Mid-Market,Taiwan,New
8863,2025-04-09,Company_08863,Referral,Technology,SMB,Singapore,New
8864,2024-02-17,Company_08864,Partner,Manufacturing,SMB,Japan,New
8865,2025-03-10,Company_08865,Paid Ads,Financial Services,SMB,Singapore,New
8866,2025-11-22,Company_08866,Outbound,Financial Services,SMB,Hong Kong,New
8867,2024-05-27,Company_08867,Paid Ads,Financial Services,Mid-Market,Hong Kong,New
8868,2025-08-26,Company_08868,Partner,Professional Services,SMB,Singapore,New
8869,2025-08-31,Company_08869,Website,Retail,Enterprise,Hong Kong,New
8870,2025-03-29,Company_08870,Website,Healthcare,SMB,Hong Kong,New
8871,2025-07-05,Company_08871,Paid Ads,Financial Services,SMB,Singapore,New
8872,2024-01-19,Company_08872,Paid Ads,Professional Services,Enterprise,Japan,New
8873,2025-09-03,Company_08873,Paid Ads,Financial Services,Enterprise,Hong Kong,New
8874,2024-11-17,Company_08874,Website,Professional Services,SMB,Singapore,New
8875,2025-05-12,Company_08875,Website,Professional Services,SMB,Japan,New
8876,2024-01-19,Company_08876,Website,Manufacturing,SMB,Taiwan,New
8877,2025-04-16,Company_08877,Outbound,Financial Services,SMB,Singapore,New
8878,2024-09-12,Company_08878,Outbound,Retail,SMB,Japan,New
8879,2025-03-08,Company_08879,Paid Ads,Financial Services,Enterprise,Singapore,New
8880,2025-09-27,Company_08880,Paid Ads,Manufacturing,SMB,Taiwan,New
8881,2025-08-19,Company_08881,Website,Retail,Enterprise,Taiwan,New
8882,2024-02-01,Company_08882,Partner,Professional Services,SMB,Singapore,New
8883,2025-01-13,Company_08883,Paid Ads,Retail,Enterprise,Taiwan,New
8884,2024-08-12,Company_08884,Paid Ads,Professional Services,SMB,Taiwan,New
8885,2025-11-11,Company_08885,Outbound,Manufacturing,Mid-Market,Taiwan,New
8886,2025-04-06,Company_08886,Paid Ads,Technology,Mid-Market,Japan,New
8887,2024-01-07,Company_08887,Website,Technology,Mid-Market,Hong Kong,New
8888,2024-08-06,Company_08888,Paid Ads,Retail,Mid-Market,Hong Kong,New
8889,2025-10-10,Company_08889,Outbound,Technology,Mid-Market,Taiwan,New
8890,2024-04-10,Company_08890,Outbound,Manufacturing,Mid-Market,Hong Kong,New
8891,2024-06-09,Company_08891,Website,Financial Services,Mid-Market,Japan,New
8892,2024-06-12,Company_08892,Partner,Professional Services,Enterprise,Taiwan,New
8893,2024-01-01,Company_08893,Paid Ads,Retail,SMB,Singapore,New
8894,2024-10-03,Company_08894,Outbound,Financial Services,SMB,Hong Kong,New
8895,2024-02-24,Company_08895,Website,Professional Services,SMB,Taiwan,New
8896,2024-10-04,Company_08896,Website,Financial Services,Mid-Market,Singapore,New
8897,2025-04-27,Company_08897,Website,Financial Services,Mid-Market,Taiwan,New
8898,2024-02-03,Company_08898,Event,Manufacturing,SMB,Singapore,New
8899,2024-09-05,Company_08899,Partner,Professional Services,SMB,Singapore,New
8900,2025-09-17,Company_08900,Event,Professional Services,SMB,Japan,New
8901,2025-05-08,Company_08901,Paid Ads,Retail,Mid-Market,Singapore,New
8902,2025-05-21,Company_08902,Event,Financial Services,SMB,Taiwan,New
8903,2024-12-01,Company_08903,Website,Financial Services,Mid-Market,Singapore,New
8904,2025-01-20,Company_08904,Website,Healthcare,SMB,Singapore,New
8905,2024-06-22,Company_08905,Website,Healthcare,Enterprise,Taiwan,New
8906,2025-01-31,Company_08906,Referral,Manufacturing,Mid-Market,Hong Kong,New
8907,2024-04-22,Company_08907,Outbound,Healthcare,SMB,Singapore,New
8908,2024-04-18,Company_08908,Outbound,Retail,SMB,Hong Kong,New
8909,2024-04-21,Company_08909,Outbound,Manufacturing,Mid-Market,Taiwan,New
8910,2025-01-26,Company_08910,Website,Financial Services,SMB,Taiwan,New
8911,2025-08-04,Company_08911,Paid Ads,Manufacturing,SMB,Hong Kong,New
8912,2024-02-13,Company_08912,Referral,Healthcare,SMB,Hong Kong,New
8913,2024-11-29,Company_08913,Partner,Manufacturing,SMB,Singapore,New
8914,2024-04-03,Company_08914,Partner,Manufacturing,Mid-Market,Singapore,New
8915,2024-05-28,Company_08915,Outbound,Healthcare,Mid-Market,Taiwan,New
8916,2025-06-26,Company_08916,Referral,Professional Services,SMB,Taiwan,New
8917,2024-03-07,Company_08917,Paid Ads,Technology,SMB,Hong Kong,New
8918,2024-06-30,Company_08918,Paid Ads,Manufacturing,Enterprise,Hong Kong,New
8919,2024-02-14,Company_08919,Website,Manufacturing,SMB,Taiwan,New
8920,2024-10-28,Company_08920,Website,Technology,SMB,Hong Kong,New
8921,2025-11-06,Company_08921,Referral,Healthcare,Mid-Market,Taiwan,New
8922,2025-03-15,Company_08922,Referral,Manufacturing,SMB,Singapore,New
8923,2025-08-13,Company_08923,Paid Ads,Professional Services,Enterprise,Hong Kong,New
8924,2025-02-04,Company_08924,Paid Ads,Technology,Mid-Market,Singapore,New
8925,2024-09-14,Company_08925,Website,Healthcare,Mid-Market,Singapore,New
8926,2024-02-08,Company_08926,Website,Healthcare,SMB,Taiwan,New
8927,2025-12-05,Company_08927,Outbound,Healthcare,SMB,Taiwan,New
8928,2025-12-28,Company_08928,Outbound,Technology,SMB,Hong Kong,New
8929,2025-04-29,Company_08929,Referral,Retail,SMB,Singapore,New
8930,2025-01-06,Company_08930,Paid Ads,Technology,SMB,Hong Kong,New
8931,2025-05-09,Company_08931,Paid Ads,Technology,SMB,Hong Kong,New
8932,2024-05-14,Company_08932,Outbound,Financial Services,Mid-Market,Japan,New
8933,2025-07-20,Company_08933,Outbound,Manufacturing,Mid-Market,Taiwan,New
8934,2024-09-22,Company_08934,Website,Professional Services,Mid-Market,Japan,New
8935,2024-04-23,Company_08935,Paid Ads,Healthcare,Enterprise,Singapore,New
8936,2025-09-29,Company_08936,Paid Ads,Retail,SMB,Hong Kong,New
8937,2024-10-14,Company_08937,Outbound,Technology,Enterprise,Taiwan,New
8938,2024-06-23,Company_08938,Outbound,Technology,SMB,Singapore,New
8939,2024-10-20,Company_08939,Outbound,Professional Services,Enterprise,Hong Kong,New
8940,2025-08-28,Company_08940,Outbound,Financial Services,Enterprise,Taiwan,New
8941,2024-04-02,Company_08941,Website,Retail,SMB,Hong Kong,New
8942,2024-05-12,Company_08942,Website,Retail,SMB,Taiwan,New
8943,2025-07-26,Company_08943,Referral,Retail,SMB,Taiwan,New
8944,2024-03-12,Company_08944,Outbound,Professional Services,SMB,Taiwan,New
8945,2025-10-31,Company_08945,Paid Ads,Retail,SMB,Japan,New
8946,2025-01-15,Company_08946,Partner,Financial Services,SMB,Taiwan,New
8947,2024-11-21,Company_08947,Website,Healthcare,Enterprise,Taiwan,New
8948,2025-03-22,Company_08948,Outbound,Retail,Enterprise,Hong Kong,New
8949,2024-12-21,Company_08949,Referral,Healthcare,Enterprise,Japan,New
8950,2025-01-30,Company_08950,Partner,Technology,SMB,Singapore,New
8951,2024-09-06,Company_08951,Event,Healthcare,SMB,Japan,New
8952,2024-05-27,Company_08952,Outbound,Financial Services,SMB,Singapore,New
8953,2024-10-09,Company_08953,Paid Ads,Financial Services,Enterprise,Taiwan,New
8954,2025-01-31,Company_08954,Referral,Technology,Mid-Market,Hong Kong,New
8955,2024-07-28,Company_08955,Outbound,Professional Services,Enterprise,Hong Kong,New
8956,2024-04-09,Company_08956,Outbound,Financial Services,Enterprise,Singapore,New
8957,2024-04-30,Company_08957,Outbound,Technology,Mid-Market,Hong Kong,New
8958,2025-02-02,Company_08958,Paid Ads,Manufacturing,SMB,Japan,New
8959,2025-12-29,Company_08959,Outbound,Financial Services,SMB,Taiwan,New
8960,2024-01-06,Company_08960,Website,Technology,SMB,Singapore,New
8961,2025-10-27,Company_08961,Outbound,Technology,Mid-Market,Hong Kong,New
8962,2024-02-09,Company_08962,Paid Ads,Financial Services,Enterprise,Japan,New
8963,2025-04-26,Company_08963,Paid Ads,Technology,SMB,Hong Kong,New
8964,2025-09-17,Company_08964,Event,Professional Services,Mid-Market,Singapore,New
8965,2025-07-21,Company_08965,Outbound,Technology,SMB,Taiwan,New
8966,2024-05-09,Company_08966,Paid Ads,Financial Services,Mid-Market,Japan,New
8967,2025-04-11,Company_08967,Paid Ads,Manufacturing,SMB,Japan,New
8968,2024-01-05,Company_08968,Outbound,Technology,SMB,Taiwan,New
8969,2024-05-01,Company_08969,Partner,Financial Services,Enterprise,Singapore,New
8970,2025-05-17,Company_08970,Paid Ads,Healthcare,SMB,Taiwan,New
8971,2025-07-08,Company_08971,Website,Healthcare,SMB,Hong Kong,New
